,respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children,h1n1_vaccine,seasonal_vaccine
10213,10213,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,2.0,3,0,3,0,0,0,0,1,0,2,1.0,0.0,0,1
10214,10214,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,4.0,2.0,3,3,3,0,0,1,0,0,6,1,0.0,0.0,0,0
10215,10215,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,2,2,3,1,0,1,0,0,9,1,1.0,0.0,0,1
10216,10216,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,5.0,5.0,1.0,4,0,3,0,0,0,0,1,5,2,1.0,0.0,1,1
10217,10217,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,1.0,1.0,4,2,3,0,1,0,0,0,3,1,1.0,0.0,0,1
10218,10218,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,4.0,5.0,3.0,1.0,4,2,3,0,1,1,0,1,3,1,0.0,0.0,0,1
10219,10219,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,5.0,2.0,1.0,3,0,3,1,0,0,0,0,4,1,1.0,0.0,0,0
10220,10220,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,4,3,3,0,0,1,0,1,8,1,0.0,0.0,0,0
10221,10221,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,5.0,4.0,3,2,3,1,1,0,0,0,1,0,1.0,0.0,1,1
10222,10222,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,1.0,2,0,3,0,1,1,0,0,2,0,2.0,0.0,0,0
10223,10223,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,3,1,1,1,0,1,2,0,2.0,0.0,0,0
10224,10224,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,4.0,1.0,2,3,3,0,1,0,0,0,7,1,2.0,0.0,0,0
10225,10225,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,5.0,4.0,1.0,3,3,3,0,0,0,1,0,8,0,2.0,0.0,0,1
10226,10226,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,1,0,3,1,0,0,0,2,6,0,1.0,2.0,0,0
10227,10227,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,0,0,3,0,0,1,0,0,5,0,1.0,2.0,0,0
10228,10228,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,1.0,0,2,3,0,0,1,1,0,7,0,0.0,2.0,1,1
10229,10229,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,3,2,3,1,1,0,0,0,3,1,1.0,0.0,0,0
10230,10230,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,4.0,1.0,2,3,0,1,1,0,0,0,6,0,0.0,0.0,0,1
10231,10231,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,5.0,5.0,2.0,4,1,3,0,1,0,0,1,7,0,1.0,0.0,0,1
10232,10232,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,1.0,2,0,0,0,0,1,0,1,6,0,2.0,0.0,0,1
10233,10233,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,4.0,2,2,3,0,0,0,0,1,7,1,1.0,1.0,0,0
10234,10234,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2,2,3,0,0,0,0,1,9,0,1.0,2.0,0,0
10235,10235,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,4.0,1.0,3,2,3,0,2,1,1,1,1,1,2.0,0.0,0,0
10236,10236,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,4.0,1.0,1,2,1,1,2,1,1,1,9,0,1.0,3.0,0,0
10237,10237,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,4.0,1.0,0,2,3,0,2,1,1,1,0,1,1.0,3.0,1,1
10238,10238,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,2.0,4,2,3,0,0,1,0,1,0,1,0.0,0.0,0,1
10239,10239,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,4,3,3,1,0,0,0,1,6,0,1.0,0.0,0,0
10240,10240,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.0,2.0,2.0,0,2,1,1,2,0,1,0,8,0,1.0,2.0,1,0
10241,10241,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,1.0,3,0,3,0,0,0,0,1,6,0,2.0,0.0,0,1
10242,10242,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,2.0,2.0,0,2,3,1,0,1,0,0,1,1,2.0,0.0,0,0
10243,10243,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,2.0,4,2,3,0,0,1,0,1,1,1,0.0,0.0,0,1
10244,10244,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,5.0,1.0,1.0,4,1,3,0,0,1,0,1,3,0,0.0,0.0,0,1
10245,10245,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,2,3,1,1,1,0,0,0,7,1,2.0,0.0,0,0
10246,10246,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,1,3,3,1,1,0,0,0,6,2,2.0,0.0,0,1
10247,10247,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,3,0,3,0,0,0,0,0,9,0,1.0,0.0,1,1
10248,10248,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,4,0,3,0,0,0,0,1,6,0,1.0,0.0,0,0
10249,10249,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,2.0,4.0,3,3,1,0,2,1,1,0,6,1,1.0,0.0,0,1
10250,10250,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,2.0,1.0,3,2,3,0,1,0,0,1,0,0,1.0,0.0,1,1
10251,10251,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,1,0,3,1,1,0,0,0,7,1,1.0,2.0,0,0
10252,10252,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,5.0,2.0,2.0,0,3,2,0,1,0,0,1,7,0,2.0,2.0,0,0
10253,10253,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,1,2,1,0,1,0,0,0,4,0,1.0,3.0,0,1
10254,10254,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,2.0,5.0,5.0,1.0,0,0,3,0,0,1,1,0,7,0,0.0,0.0,1,1
10255,10255,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,4.0,1.0,1,2,3,0,1,1,1,0,4,1,0.0,0.0,0,1
10256,10256,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,1,2,3,1,1,0,0,0,3,1,1.0,0.0,0,0
10257,10257,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,1.0,0,2,3,1,0,1,0,0,8,1,0.0,0.0,0,0
10258,10258,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,4.0,5.0,4.0,4.0,4,2,3,1,0,0,0,1,9,0,1.0,0.0,0,1
10259,10259,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,5.0,3,3,2,1,0,0,0,2,9,0,2.0,0.0,0,0
10260,10260,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,4.0,4,1,3,1,0,0,0,1,9,0,1.0,0.0,0,1
10261,10261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,3,2,3,1,0,1,0,0,7,1,0.0,0.0,0,0
10262,10262,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,4.0,2.0,2.0,2,2,3,0,1,0,0,1,9,1,1.0,1.0,1,1
10263,10263,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,5.0,5.0,4.0,5.0,3,0,3,0,2,1,0,1,6,2,1.0,0.0,1,1
10264,10264,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,4.0,4.0,2.0,4,2,3,1,0,0,0,1,8,0,1.0,0.0,0,1
10265,10265,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,2.0,2,3,1,0,0,0,0,1,4,0,3.0,1.0,0,1
10266,10266,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,1.0,5.0,1,1,1,0,2,1,1,1,7,1,0.0,2.0,0,0
10267,10267,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,1,0,3,0,0,1,1,0,6,0,1.0,0.0,0,0
10268,10268,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,2.0,5.0,4.0,4.0,3,2,3,1,1,0,0,0,9,1,1.0,0.0,0,1
10269,10269,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,5.0,2.0,1.0,1,2,3,1,1,0,0,0,2,0,1.0,1.0,0,0
10270,10270,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,2,2,3,1,1,0,0,0,2,0,1.0,1.0,0,0
10271,10271,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,2,2,3,1,1,0,0,0,6,0,1.0,1.0,0,0
10272,10272,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,4,0,3,1,0,1,0,1,8,0,1.0,0.0,0,0
10273,10273,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,2.0,1.0,3,2,3,0,0,0,0,1,3,0,1.0,0.0,0,1
10274,10274,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,1.0,2.0,0,1,3,0,0,1,1,2,3,2,1.0,0.0,0,0
10275,10275,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,2.0,1.0,4,0,3,0,0,1,0,1,8,0,0.0,0.0,0,1
10276,10276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,3.0,1.0,4,3,3,1,0,1,1,1,1,0,0.0,0.0,0,1
10277,10277,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,5.0,5.0,4.0,0,0,1,0,0,1,1,0,2,1,3.0,1.0,0,0
10278,10278,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,1.0,1.0,3,3,3,0,0,1,1,0,5,0,0.0,0.0,0,0
10279,10279,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,4,0,3,1,0,1,0,1,2,2,1.0,0.0,0,0
10280,10280,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,5.0,1.0,2,2,3,1,1,1,0,0,7,0,0.0,0.0,1,1
10281,10281,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,5.0,2.0,5.0,0,3,3,1,1,1,1,0,3,0,0.0,0.0,0,0
10282,10282,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,4,2,3,1,1,1,0,1,0,0,0.0,0.0,0,0
10283,10283,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,1.0,1.0,4,3,3,1,0,0,1,1,8,2,1.0,0.0,0,0
10284,10284,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,5.0,2,2,3,1,0,1,0,0,1,2,0.0,0.0,0,0
10285,10285,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,5.0,4.0,1.0,3,2,3,0,1,0,0,0,8,1,1.0,0.0,1,1
10286,10286,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,4,2,3,0,0,1,0,1,7,0,0.0,0.0,0,1
10287,10287,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,5.0,2,0,1,0,0,0,0,1,7,2,1.0,3.0,1,1
10288,10288,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,4,2,3,0,0,0,0,1,1,2,1.0,0.0,1,1
10289,10289,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,1,2,3,1,1,0,0,0,0,2,1.0,1.0,0,0
10290,10290,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,4,0,3,1,1,1,1,1,6,0,0.0,0.0,0,1
10291,10291,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,1.0,2,2,3,0,0,1,1,1,1,2,3.0,2.0,1,1
10292,10292,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,0,3,3,0,0,1,1,0,6,1,1.0,1.0,0,0
10293,10293,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4,1,0,1,2,0,1,1,9,1,1.0,0.0,1,1
10294,10294,3.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,4.0,5.0,2,2,3,0,2,0,0,0,4,0,1.0,0.0,1,1
10295,10295,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,1.0,4,2,3,0,0,1,0,1,4,0,0.0,0.0,0,0
10296,10296,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,5.0,1.0,4.0,3,2,1,1,0,1,0,1,9,2,0.0,0.0,1,1
10297,10297,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,1.0,1.0,1,2,3,1,0,0,1,0,6,1,0.0,0.0,0,0
10298,10298,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,5.0,4.0,2.0,3,3,0,1,0,1,0,0,3,1,0.0,1.0,1,1
10299,10299,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,1.0,4,3,3,1,0,1,0,1,6,0,0.0,0.0,0,1
10300,10300,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,1.0,1.0,4,1,3,0,0,1,1,1,7,0,2.0,0.0,0,0
10301,10301,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,2.0,2,3,3,0,0,1,0,0,7,1,0.0,0.0,0,0
10302,10302,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,2.0,1.0,0,2,0,0,2,1,1,1,8,1,2.0,3.0,0,0
10303,10303,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,2.0,1.0,3,2,2,0,2,1,1,1,7,0,1.0,0.0,0,1
10304,10304,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,2.0,5.0,5.0,4.0,0,2,1,1,0,1,1,0,7,1,1.0,2.0,0,0
10305,10305,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,5.0,4.0,2.0,2,3,3,1,0,1,0,2,4,0,0.0,0.0,1,1
10306,10306,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,0,2,3,1,1,0,0,2,9,1,1.0,1.0,1,1
10307,10307,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,4.0,5.0,2.0,2,3,3,0,0,1,0,0,1,2,0.0,2.0,1,1
10308,10308,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,5.0,4.0,4,3,3,0,0,1,0,1,0,0,1.0,1.0,0,0
10309,10309,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,4.0,1.0,3,3,3,1,0,0,0,1,8,2,1.0,2.0,0,0
10310,10310,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,4.0,1.0,0,3,3,0,0,0,0,1,0,2,2.0,1.0,0,0
10311,10311,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,5.0,4.0,3,0,3,1,0,1,1,0,8,1,2.0,0.0,0,1
10312,10312,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,5.0,5.0,1.0,3,1,1,0,0,0,0,2,7,1,2.0,0.0,1,0
10313,10313,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,5.0,2.0,1.0,0,3,3,1,0,0,1,0,2,2,1.0,3.0,1,1
10314,10314,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,5.0,4.0,1.0,4,3,3,0,0,0,0,1,2,0,1.0,0.0,1,1
10315,10315,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,2.0,3,0,3,1,0,0,0,1,7,0,1.0,0.0,1,1
10316,10316,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,4.0,1.0,3,2,3,0,1,0,0,0,9,1,1.0,0.0,0,1
10317,10317,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,5.0,4.0,2.0,3,1,3,0,0,0,0,1,4,0,1.0,0.0,0,1
10318,10318,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,5.0,1.0,1,3,1,0,0,1,0,0,4,0,0.0,1.0,0,1
10319,10319,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,1.0,1.0,0,1,1,0,0,0,1,2,7,1,1.0,0.0,0,0
10320,10320,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,4.0,2.0,2.0,4,2,3,0,0,0,1,1,7,1,0.0,0.0,1,1
10321,10321,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,4.0,2.0,0,2,1,0,0,0,1,1,4,0,1.0,1.0,1,1
10322,10322,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,5.0,4.0,5.0,2,0,1,0,0,0,0,0,8,1,3.0,3.0,0,0
10323,10323,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,2.0,1.0,4,0,3,0,0,0,0,1,1,2,3.0,2.0,0,0
10324,10324,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,1,3,3,0,1,0,0,0,8,2,2.0,1.0,0,0
10325,10325,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2,0,2,0,2,1,1,1,4,2,1.0,1.0,0,0
10326,10326,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,2.0,1.0,1.0,3,3,3,1,0,0,0,0,0,2,1.0,0.0,0,0
10327,10327,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,1.0,2.0,4,3,3,1,0,0,0,0,7,0,2.0,0.0,0,1
10328,10328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,4,3,3,1,0,0,0,1,6,0,1.0,0.0,0,0
